customer_id,signup_date,region,currency_preference,segment,acquisition_channel,age_band,country,country_latitude,country_longitude
CUST0002072,7/4/2024 5:07,,USD,Consumer,Affiliate,25-34,United States,39.8283,-98.5795
CUST0002073,8/26/2024 11:57,APAC,USD,Enterprise,Email,25-34,Philippines,12.8797,121.774
CUST0002074,5/8/2024 9:06,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0002075,8/27/2025 4:05,EU,EUR,SMB,Paid Search,35-44,Netherlands,52.1326,5.2913
CUST0002076,5/26/2024 18:42,EU,EUR,SOHO,Paid Search,25-34,Germany,51.1657,10.4515
CUST0002077,4/17/2025 10:50,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0002078,6/19/2025 18:15,APAC,AUD,Consumer,Affiliate,45-54,Australia,-25.2744,133.7751
CUST0002079,1/20/2025 5:29,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002080,2/25/2024 0:57,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0002081,6/23/2024 5:36,EU,EUR,Consumer,Organic,25-34,Germany,51.1657,10.4515
CUST0002082,10/29/2024 1:37,,USD,SMB,Affiliate,25-34,United States,39.8283,-98.5795
CUST0002083,4/25/2025 15:47,,USD,Consumer,Organic,18-24,United States,39.8283,-98.5795
CUST0002084,6/12/2024 18:42,,USD,Enterprise,Paid Search,55+,United States,39.8283,-98.5795
CUST0002085,6/7/2025 9:30,EU,EUR,SOHO,Paid Search,25-34,France,46.2276,2.2137
CUST0002086,11/12/2024 12:09,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0002087,1/24/2024 1:33,APAC,AUD,SMB,Social,25-34,Australia,-25.2744,133.7751
CUST0002088,2/14/2024 8:42,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0002089,12/19/2024 16:49,APAC,USD,SMB,Email,45-54,Philippines,12.8797,121.774
CUST0002090,3/12/2024 5:09,EU,EUR,Consumer,Affiliate,35-44,Netherlands,52.1326,5.2913
CUST0002091,3/11/2025 23:57,,USD,Consumer,Retail Media,55+,United States,39.8283,-98.5795
CUST0002092,5/7/2025 8:00,,USD,Consumer,Organic,25-34,Canada,56.1304,-106.3468
CUST0002093,5/24/2025 4:16,EU,EUR,Consumer,Paid Search,35-44,Spain,40.4637,-3.7492
CUST0002094,2/23/2025 23:27,LATAM,USD,Consumer,Paid Search,35-44,Brazil,-14.235,-51.9253
CUST0002095,8/8/2025 14:29,EU,GBP,Consumer,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0002096,5/2/2024 4:14,,USD,Consumer,Email,45-54,United States,39.8283,-98.5795
CUST0002097,9/26/2024 13:20,APAC,AUD,SMB,Paid Search,25-34,Australia,-25.2744,133.7751
CUST0002098,2/25/2025 23:14,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0002099,9/17/2024 6:57,APAC,AUD,Consumer,Social,25-34,Australia,-25.2744,133.7751
CUST0002100,1/23/2024 10:59,EU,EUR,SOHO,Affiliate,45-54,Germany,51.1657,10.4515
CUST0002101,4/27/2025 10:12,EU,EUR,SOHO,Paid Search,55+,Netherlands,52.1326,5.2913
CUST0002102,7/27/2024 6:24,LATAM,USD,SMB,Paid Search,35-44,Brazil,-14.235,-51.9253
CUST0002103,8/17/2025 11:32,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0002104,7/12/2025 4:16,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0002105,10/27/2024 9:46,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0002106,3/18/2025 12:19,EU,EUR,Consumer,Social,25-34,Spain,40.4637,-3.7492
CUST0002107,4/27/2025 5:22,APAC,AUD,SMB,Social,35-44,Australia,-25.2744,133.7751
CUST0002108,6/18/2024 2:08,APAC,AUD,Consumer,Affiliate,25-34,Australia,-25.2744,133.7751
CUST0002109,8/21/2025 15:12,EU,EUR,SMB,Organic,35-44,France,46.2276,2.2137
CUST0002110,2/19/2025 5:48,EU,GBP,Consumer,Organic,18-24,United Kingdom,55.3781,-3.436
CUST0002111,3/31/2024 0:45,EU,EUR,Enterprise,Email,45-54,Germany,51.1657,10.4515
CUST0002112,4/27/2025 2:39,EU,GBP,Consumer,Social,45-54,United Kingdom,55.3781,-3.436
CUST0002113,8/26/2025 23:16,,USD,SMB,Organic,35-44,Canada,56.1304,-106.3468
CUST0002114,1/23/2024 12:47,LATAM,USD,SMB,Affiliate,45-54,Brazil,-14.235,-51.9253
CUST0002115,1/16/2025 22:02,APAC,USD,SMB,Social,35-44,Philippines,12.8797,121.774
CUST0002116,4/17/2025 3:30,APAC,USD,Consumer,Paid Search,35-44,Philippines,12.8797,121.774
CUST0002117,4/25/2024 5:52,EU,EUR,Consumer,Social,25-34,France,46.2276,2.2137
CUST0002118,3/18/2025 7:08,EU,GBP,SOHO,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0002119,1/15/2025 13:25,,USD,Consumer,Organic,35-44,Canada,56.1304,-106.3468
CUST0002120,2/22/2025 12:20,APAC,USD,Consumer,Paid Search,35-44,Philippines,12.8797,121.774
CUST0002121,4/25/2025 1:41,,USD,Consumer,Affiliate,35-44,United States,39.8283,-98.5795
CUST0002122,2/18/2025 3:53,EU,EUR,Consumer,Affiliate,35-44,Germany,51.1657,10.4515
CUST0002123,5/4/2024 1:00,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0002124,6/28/2024 20:50,APAC,AUD,Consumer,Social,35-44,Australia,-25.2744,133.7751
CUST0002125,7/6/2024 3:36,EU,EUR,Consumer,Email,45-54,Germany,51.1657,10.4515
CUST0002126,4/18/2024 14:47,EU,EUR,Consumer,Email,35-44,Germany,51.1657,10.4515
CUST0002127,2/18/2024 11:34,,USD,Consumer,Paid Search,55+,United States,39.8283,-98.5795
CUST0002128,8/2/2025 19:24,EU,EUR,Consumer,Social,45-54,Germany,51.1657,10.4515
CUST0002129,4/14/2024 8:04,EU,EUR,Consumer,Paid Search,25-34,Netherlands,52.1326,5.2913
CUST0002130,6/11/2024 18:42,,USD,SMB,Organic,45-54,United States,39.8283,-98.5795
CUST0002131,8/28/2024 20:10,APAC,AUD,Enterprise,Paid Search,35-44,Australia,-25.2744,133.7751
CUST0002132,3/16/2025 9:25,APAC,AUD,Enterprise,Organic,55+,Australia,-25.2744,133.7751
CUST0002133,8/22/2025 0:49,EU,EUR,SMB,Social,35-44,Netherlands,52.1326,5.2913
CUST0002134,1/15/2025 14:33,,USD,Consumer,Organic,18-24,United States,39.8283,-98.5795
CUST0002135,1/28/2024 8:39,LATAM,USD,SOHO,Organic,25-34,Brazil,-14.235,-51.9253
CUST0002136,5/8/2025 18:58,EU,GBP,Consumer,Social,35-44,United Kingdom,55.3781,-3.436
CUST0002137,2/25/2024 10:44,LATAM,USD,SOHO,Email,45-54,Brazil,-14.235,-51.9253
CUST0002138,11/19/2024 11:56,APAC,USD,Consumer,Email,35-44,Philippines,12.8797,121.774
CUST0002139,8/31/2024 2:11,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002140,4/24/2024 0:46,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0002141,7/16/2024 12:38,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0002142,5/15/2025 22:09,EU,GBP,SOHO,Retail Media,25-34,United Kingdom,55.3781,-3.436
CUST0002143,8/4/2025 21:54,,USD,Consumer,Affiliate,25-34,United States,39.8283,-98.5795
CUST0002144,7/10/2025 21:27,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0002145,1/20/2025 16:01,EU,GBP,Consumer,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0002146,5/9/2024 11:19,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0002147,10/30/2024 21:30,,USD,Consumer,Paid Search,18-24,United States,39.8283,-98.5795
CUST0002148,1/9/2025 16:12,EU,EUR,SMB,Organic,45-54,France,46.2276,2.2137
CUST0002149,3/15/2025 19:03,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0002150,11/22/2024 2:38,EU,EUR,Consumer,Email,25-34,France,46.2276,2.2137
CUST0002151,1/26/2025 8:55,EU,GBP,Consumer,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0002152,3/11/2024 10:39,EU,GBP,Consumer,Email,35-44,United Kingdom,55.3781,-3.436
CUST0002153,11/22/2024 11:32,EU,EUR,SOHO,Paid Search,35-44,Netherlands,52.1326,5.2913
CUST0002154,5/30/2025 18:06,EU,GBP,SOHO,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0002155,5/18/2024 7:40,EU,GBP,SOHO,Social,35-44,United Kingdom,55.3781,-3.436
CUST0002156,2/6/2025 22:06,EU,EUR,SMB,Email,35-44,France,46.2276,2.2137
CUST0002157,1/23/2025 3:26,EU,EUR,SMB,Organic,25-34,Spain,40.4637,-3.7492
CUST0002158,1/9/2025 20:12,EU,EUR,SOHO,Paid Search,35-44,Netherlands,52.1326,5.2913
CUST0002159,6/6/2024 11:57,EU,EUR,Consumer,Affiliate,35-44,Netherlands,52.1326,5.2913
CUST0002160,5/11/2024 11:43,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0002161,3/28/2025 11:03,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0002162,12/3/2024 2:15,,USD,SOHO,Email,45-54,United States,39.8283,-98.5795
CUST0002163,6/12/2025 16:09,,USD,SMB,Organic,35-44,United States,39.8283,-98.5795
CUST0002164,11/25/2024 17:13,APAC,USD,SOHO,Paid Search,25-34,Philippines,12.8797,121.774
CUST0002165,1/27/2025 20:28,APAC,AUD,SMB,Social,55+,Australia,-25.2744,133.7751
CUST0002166,6/30/2024 2:44,,USD,Consumer,Social,25-34,Canada,56.1304,-106.3468
CUST0002167,7/19/2025 10:47,EU,EUR,Consumer,Paid Search,25-34,Germany,51.1657,10.4515
CUST0002168,1/23/2025 0:01,EU,EUR,Consumer,Affiliate,25-34,Spain,40.4637,-3.7492
CUST0002169,3/5/2024 2:54,,USD,SMB,Paid Search,35-44,United States,39.8283,-98.5795
CUST0002170,11/12/2024 17:13,,USD,SMB,Social,45-54,United States,39.8283,-98.5795
CUST0002171,3/16/2024 3:17,EU,EUR,SOHO,Email,25-34,Germany,51.1657,10.4515
CUST0002172,12/27/2024 14:03,EU,GBP,SOHO,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0002173,7/25/2025 13:56,EU,GBP,SOHO,Paid Search,35-44,United Kingdom,55.3781,-3.436
CUST0002174,1/23/2024 16:40,EU,EUR,SMB,Paid Search,55+,Netherlands,52.1326,5.2913
CUST0002175,2/2/2024 22:11,,USD,SMB,Affiliate,25-34,United States,39.8283,-98.5795
CUST0002176,2/22/2025 14:35,EU,GBP,Consumer,Email,45-54,United Kingdom,55.3781,-3.436
CUST0002177,2/8/2025 7:33,EU,GBP,SOHO,Paid Search,35-44,United Kingdom,55.3781,-3.436
CUST0002178,1/25/2024 4:36,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0002179,3/24/2025 21:41,EU,EUR,SOHO,Organic,35-44,Spain,40.4637,-3.7492
CUST0002180,5/26/2025 9:37,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0002181,1/25/2025 3:10,,USD,Consumer,Organic,35-44,Canada,56.1304,-106.3468
CUST0002182,9/3/2024 18:15,EU,EUR,SOHO,Affiliate,55+,Netherlands,52.1326,5.2913
CUST0002183,10/18/2024 23:33,,USD,Consumer,Email,25-34,Canada,56.1304,-106.3468
CUST0002184,10/26/2024 23:45,,USD,Enterprise,Retail Media,35-44,United States,39.8283,-98.5795
CUST0002185,2/23/2024 5:48,,USD,Consumer,Social,25-34,Canada,56.1304,-106.3468
CUST0002186,5/11/2024 20:59,EU,EUR,Consumer,Affiliate,25-34,Germany,51.1657,10.4515
CUST0002187,2/3/2024 0:49,,USD,Consumer,Email,45-54,United States,39.8283,-98.5795
CUST0002188,1/15/2024 20:46,,USD,Consumer,Retail Media,25-34,United States,39.8283,-98.5795
CUST0002189,3/24/2024 6:54,,USD,Consumer,Paid Search,45-54,Canada,56.1304,-106.3468
CUST0002190,3/8/2025 23:02,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0002191,6/30/2025 15:37,,USD,Consumer,Paid Search,55+,United States,39.8283,-98.5795
CUST0002192,8/12/2024 21:47,,USD,Consumer,Affiliate,25-34,Canada,56.1304,-106.3468
CUST0002193,5/17/2024 10:00,APAC,USD,Consumer,Email,18-24,Philippines,12.8797,121.774
CUST0002194,7/25/2024 5:53,,USD,SOHO,Organic,18-24,United States,39.8283,-98.5795
CUST0002195,7/14/2025 14:40,,USD,Consumer,Affiliate,45-54,United States,39.8283,-98.5795
CUST0002196,3/17/2025 8:04,,USD,Consumer,Affiliate,25-34,Canada,56.1304,-106.3468
CUST0002197,2/7/2024 16:46,,USD,SOHO,Paid Search,18-24,United States,39.8283,-98.5795
CUST0002198,9/12/2024 2:11,APAC,AUD,Consumer,Organic,45-54,Australia,-25.2744,133.7751
CUST0002199,3/24/2025 0:21,,USD,SMB,Paid Search,45-54,United States,39.8283,-98.5795
CUST0002200,8/16/2025 5:37,EU,GBP,SOHO,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0002201,4/30/2025 3:22,,USD,SOHO,Social,25-34,Canada,56.1304,-106.3468
CUST0002202,1/21/2025 5:56,APAC,AUD,Consumer,Social,25-34,Australia,-25.2744,133.7751
CUST0002203,7/4/2025 22:57,EU,EUR,SOHO,Social,45-54,Spain,40.4637,-3.7492
CUST0002204,6/30/2024 13:15,EU,EUR,SMB,Email,35-44,Netherlands,52.1326,5.2913
CUST0002205,5/5/2024 15:46,,USD,Consumer,Social,25-34,Canada,56.1304,-106.3468
CUST0002206,6/20/2025 11:15,APAC,AUD,Consumer,Email,25-34,Australia,-25.2744,133.7751
CUST0002207,7/19/2025 4:00,,USD,Consumer,Email,55+,United States,39.8283,-98.5795
CUST0002208,8/4/2024 16:00,EU,GBP,SOHO,Email,25-34,United Kingdom,55.3781,-3.436
CUST0002209,9/26/2024 12:00,,USD,Consumer,Affiliate,35-44,United States,39.8283,-98.5795
CUST0002210,8/8/2025 23:48,EU,EUR,SOHO,Organic,35-44,Spain,40.4637,-3.7492
CUST0002211,4/10/2024 18:19,EU,EUR,Consumer,Email,45-54,Germany,51.1657,10.4515
CUST0002212,1/10/2025 12:53,EU,GBP,SOHO,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0002213,4/22/2024 10:34,,USD,Consumer,Affiliate,25-34,United States,39.8283,-98.5795
CUST0002214,10/19/2024 8:09,,USD,Consumer,Organic,25-34,Canada,56.1304,-106.3468
CUST0002215,1/27/2024 20:38,EU,EUR,Consumer,Organic,45-54,Netherlands,52.1326,5.2913
CUST0002216,1/21/2024 21:36,EU,EUR,Consumer,Retail Media,25-34,France,46.2276,2.2137
CUST0002217,4/22/2024 8:59,EU,EUR,Consumer,Organic,45-54,Netherlands,52.1326,5.2913
CUST0002218,3/13/2025 5:01,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0002219,3/16/2025 20:42,EU,GBP,Consumer,Paid Search,35-44,United Kingdom,55.3781,-3.436
CUST0002220,12/25/2024 8:58,EU,EUR,SMB,Social,25-34,Netherlands,52.1326,5.2913
CUST0002221,8/28/2024 15:44,EU,EUR,SMB,Affiliate,25-34,Germany,51.1657,10.4515
CUST0002222,3/18/2025 5:40,LATAM,USD,Consumer,Email,35-44,Brazil,-14.235,-51.9253
CUST0002223,7/13/2025 23:57,,USD,Consumer,Social,18-24,United States,39.8283,-98.5795
CUST0002224,5/15/2024 0:33,,USD,Consumer,Organic,55+,United States,39.8283,-98.5795
CUST0002225,3/6/2025 6:49,APAC,USD,SOHO,Paid Search,55+,Philippines,12.8797,121.774
CUST0002226,5/6/2024 11:51,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002227,5/26/2024 0:53,LATAM,USD,Consumer,Email,18-24,Brazil,-14.235,-51.9253
CUST0002228,7/24/2024 0:50,LATAM,USD,Consumer,Email,25-34,Brazil,-14.235,-51.9253
CUST0002229,4/25/2024 5:27,,USD,SOHO,Paid Search,55+,United States,39.8283,-98.5795
CUST0002230,5/22/2025 15:13,EU,GBP,Consumer,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0002231,8/27/2024 16:40,,USD,SOHO,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002232,2/6/2025 7:58,EU,EUR,Consumer,Email,35-44,France,46.2276,2.2137
CUST0002233,10/22/2024 20:01,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002234,2/8/2025 9:56,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002235,8/19/2025 12:35,EU,EUR,Consumer,Organic,25-34,Germany,51.1657,10.4515
CUST0002236,6/2/2025 12:10,EU,EUR,Consumer,Email,35-44,France,46.2276,2.2137
CUST0002237,6/30/2024 17:54,LATAM,USD,Consumer,Email,25-34,Brazil,-14.235,-51.9253
CUST0002238,4/20/2025 4:16,EU,EUR,Consumer,Organic,35-44,Spain,40.4637,-3.7492
CUST0002239,12/25/2024 15:27,,USD,Consumer,Email,45-54,Canada,56.1304,-106.3468
CUST0002240,11/21/2024 9:19,EU,GBP,Consumer,Affiliate,35-44,United Kingdom,55.3781,-3.436
CUST0002241,5/28/2025 3:38,EU,EUR,SMB,Retail Media,35-44,Spain,40.4637,-3.7492
CUST0002242,2/5/2024 4:31,EU,EUR,Consumer,Paid Search,18-24,Germany,51.1657,10.4515
CUST0002243,1/18/2025 16:10,,USD,Consumer,Affiliate,25-34,Canada,56.1304,-106.3468
CUST0002244,12/1/2024 17:49,LATAM,USD,Consumer,Organic,18-24,Brazil,-14.235,-51.9253
CUST0002245,4/22/2024 2:28,EU,EUR,Consumer,Paid Search,35-44,Germany,51.1657,10.4515
CUST0002246,7/8/2025 2:58,APAC,AUD,Consumer,Email,25-34,Australia,-25.2744,133.7751
CUST0002247,8/19/2025 5:02,EU,EUR,Consumer,Organic,25-34,Spain,40.4637,-3.7492
CUST0002248,9/2/2024 13:37,APAC,USD,Consumer,Organic,18-24,Philippines,12.8797,121.774
CUST0002249,3/28/2024 5:32,,USD,Consumer,Organic,25-34,Canada,56.1304,-106.3468
CUST0002250,6/12/2025 10:52,,USD,SOHO,Organic,35-44,United States,39.8283,-98.5795
CUST0002251,8/4/2024 3:03,EU,EUR,Consumer,Organic,35-44,Germany,51.1657,10.4515
CUST0002252,2/28/2025 16:32,,USD,Consumer,Organic,18-24,United States,39.8283,-98.5795
CUST0002253,4/8/2024 18:51,,USD,Consumer,Email,35-44,Canada,56.1304,-106.3468
CUST0002254,3/21/2024 6:36,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0002255,7/29/2024 0:07,EU,EUR,SOHO,Paid Search,35-44,Netherlands,52.1326,5.2913
CUST0002256,10/30/2024 11:36,,USD,Consumer,Affiliate,45-54,United States,39.8283,-98.5795
CUST0002257,8/10/2024 6:48,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0002258,6/11/2025 15:18,EU,GBP,Consumer,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0002259,2/19/2024 11:04,,USD,Consumer,Organic,35-44,Canada,56.1304,-106.3468
CUST0002260,2/6/2024 20:39,,USD,SOHO,Email,55+,United States,39.8283,-98.5795
CUST0002261,1/18/2025 11:56,EU,EUR,Consumer,Email,35-44,France,46.2276,2.2137
CUST0002262,7/3/2025 13:03,EU,GBP,Consumer,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0002263,5/25/2024 0:32,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0002264,3/18/2024 8:05,,USD,Consumer,Affiliate,35-44,United States,39.8283,-98.5795
CUST0002265,4/25/2024 7:37,EU,EUR,Consumer,Retail Media,35-44,Spain,40.4637,-3.7492
CUST0002266,3/18/2024 10:05,EU,GBP,Consumer,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0002267,10/31/2024 19:37,,USD,SOHO,Retail Media,35-44,United States,39.8283,-98.5795
CUST0002268,2/27/2024 18:22,EU,EUR,Consumer,Organic,35-44,Spain,40.4637,-3.7492
CUST0002269,2/12/2024 5:00,LATAM,USD,Consumer,Paid Search,35-44,Brazil,-14.235,-51.9253
CUST0002270,1/8/2024 11:48,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0002271,8/23/2025 11:22,EU,GBP,Consumer,Email,18-24,United Kingdom,55.3781,-3.436
CUST0002272,2/6/2024 3:29,EU,EUR,Consumer,Paid Search,45-54,Netherlands,52.1326,5.2913
CUST0002273,11/6/2024 16:48,LATAM,USD,SMB,Organic,35-44,Brazil,-14.235,-51.9253
CUST0002274,1/10/2024 6:15,,USD,SOHO,Social,55+,Canada,56.1304,-106.3468
CUST0002275,3/11/2025 19:44,EU,EUR,Consumer,Retail Media,25-34,France,46.2276,2.2137
CUST0002276,5/23/2025 3:07,EU,GBP,Consumer,Organic,18-24,United Kingdom,55.3781,-3.436
CUST0002277,9/19/2024 5:04,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0002278,9/20/2024 18:55,,USD,Consumer,Social,45-54,United States,39.8283,-98.5795
CUST0002279,9/11/2024 19:29,EU,EUR,SMB,Affiliate,18-24,France,46.2276,2.2137
CUST0002280,9/24/2024 13:23,EU,EUR,Consumer,Paid Search,55+,Spain,40.4637,-3.7492
CUST0002281,5/11/2025 14:52,APAC,AUD,Consumer,Social,25-34,Australia,-25.2744,133.7751
CUST0002282,5/6/2025 4:49,EU,EUR,SOHO,Paid Search,45-54,France,46.2276,2.2137
CUST0002283,12/19/2024 15:35,APAC,AUD,Consumer,Email,45-54,Australia,-25.2744,133.7751
CUST0002284,7/19/2025 8:33,,USD,SOHO,Organic,45-54,United States,39.8283,-98.5795
CUST0002285,4/4/2024 0:02,EU,EUR,SOHO,Affiliate,25-34,France,46.2276,2.2137
CUST0002286,4/30/2025 18:47,,USD,Consumer,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0002287,2/25/2025 3:46,,USD,Consumer,Email,18-24,United States,39.8283,-98.5795
CUST0002288,5/16/2024 19:29,,USD,SOHO,Retail Media,25-34,United States,39.8283,-98.5795
CUST0002289,4/18/2025 17:42,LATAM,USD,SOHO,Organic,25-34,Brazil,-14.235,-51.9253
CUST0002290,9/17/2024 4:12,,USD,Consumer,Affiliate,45-54,United States,39.8283,-98.5795
CUST0002291,2/7/2025 3:17,,USD,Consumer,Organic,18-24,United States,39.8283,-98.5795
CUST0002292,5/23/2024 21:06,LATAM,USD,Consumer,Social,55+,Brazil,-14.235,-51.9253
CUST0002293,7/4/2024 15:48,,USD,Consumer,Retail Media,18-24,Canada,56.1304,-106.3468
CUST0002294,3/27/2025 1:20,APAC,AUD,Consumer,Social,25-34,Australia,-25.2744,133.7751
CUST0002295,4/10/2024 18:00,EU,EUR,Consumer,Affiliate,18-24,Netherlands,52.1326,5.2913
CUST0002296,8/18/2024 13:48,,USD,Consumer,Retail Media,45-54,United States,39.8283,-98.5795
CUST0002297,12/6/2024 23:45,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0002298,6/16/2024 18:57,EU,GBP,Enterprise,Organic,45-54,United Kingdom,55.3781,-3.436
CUST0002299,5/11/2024 0:14,EU,EUR,SOHO,Affiliate,35-44,Spain,40.4637,-3.7492
CUST0002300,6/10/2024 0:45,EU,GBP,Consumer,Organic,55+,United Kingdom,55.3781,-3.436
CUST0002301,6/16/2025 23:15,APAC,AUD,Consumer,Social,25-34,Australia,-25.2744,133.7751
CUST0002302,6/11/2025 7:48,EU,GBP,Consumer,Email,25-34,United Kingdom,55.3781,-3.436
CUST0002303,8/27/2024 18:51,EU,GBP,Consumer,Paid Search,35-44,United Kingdom,55.3781,-3.436
CUST0002304,3/20/2024 7:16,,USD,SMB,Organic,45-54,Canada,56.1304,-106.3468
CUST0002305,5/30/2024 23:48,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0002306,7/10/2025 22:48,APAC,AUD,Enterprise,Affiliate,45-54,Australia,-25.2744,133.7751
CUST0002307,3/7/2024 11:08,EU,GBP,Consumer,Organic,18-24,United Kingdom,55.3781,-3.436
CUST0002308,10/5/2024 22:50,EU,GBP,Consumer,Paid Search,35-44,United Kingdom,55.3781,-3.436
CUST0002309,2/22/2025 18:26,,USD,Consumer,Email,25-34,Canada,56.1304,-106.3468
CUST0002310,12/17/2024 3:16,EU,EUR,Consumer,Social,18-24,Spain,40.4637,-3.7492
CUST0002311,2/2/2024 16:58,APAC,AUD,Consumer,Social,25-34,Australia,-25.2744,133.7751
CUST0002312,3/21/2025 12:00,APAC,USD,SMB,Retail Media,45-54,Philippines,12.8797,121.774
CUST0002313,7/19/2025 15:01,EU,EUR,SOHO,Social,55+,Spain,40.4637,-3.7492
CUST0002314,4/30/2024 16:25,EU,GBP,SMB,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0002315,2/26/2024 10:41,APAC,AUD,SOHO,Social,45-54,Australia,-25.2744,133.7751
CUST0002316,8/12/2024 12:06,APAC,USD,SMB,Organic,35-44,Philippines,12.8797,121.774
CUST0002317,1/4/2025 15:00,APAC,AUD,Consumer,Email,35-44,Australia,-25.2744,133.7751
CUST0002318,7/21/2024 12:43,EU,EUR,Consumer,Affiliate,18-24,Spain,40.4637,-3.7492
CUST0002319,6/23/2024 18:13,APAC,AUD,SOHO,Social,35-44,Australia,-25.2744,133.7751
CUST0002320,5/6/2025 11:13,EU,GBP,Consumer,Organic,18-24,United Kingdom,55.3781,-3.436
CUST0002321,7/7/2024 21:22,,USD,SOHO,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002322,7/17/2025 21:11,EU,EUR,Consumer,Affiliate,35-44,France,46.2276,2.2137
CUST0002323,2/3/2024 10:08,LATAM,USD,Consumer,Paid Search,45-54,Brazil,-14.235,-51.9253
CUST0002324,6/29/2025 8:50,APAC,AUD,SMB,Retail Media,35-44,Australia,-25.2744,133.7751
CUST0002325,6/18/2025 10:01,EU,GBP,Consumer,Affiliate,55+,United Kingdom,55.3781,-3.436
CUST0002326,5/23/2024 17:17,APAC,USD,Consumer,Affiliate,45-54,Philippines,12.8797,121.774
CUST0002327,2/16/2024 15:51,EU,GBP,SOHO,Social,25-34,United Kingdom,55.3781,-3.436
CUST0002328,8/21/2024 10:12,EU,GBP,SMB,Email,25-34,United Kingdom,55.3781,-3.436
CUST0002329,4/18/2025 12:30,,USD,Consumer,Organic,35-44,Canada,56.1304,-106.3468
CUST0002330,9/22/2024 3:58,,USD,SOHO,Organic,55+,Canada,56.1304,-106.3468
CUST0002331,2/3/2024 10:01,,USD,SMB,Affiliate,55+,United States,39.8283,-98.5795
CUST0002332,6/22/2025 13:32,EU,GBP,SMB,Social,45-54,United Kingdom,55.3781,-3.436
CUST0002333,2/24/2025 0:50,EU,GBP,SMB,Social,35-44,United Kingdom,55.3781,-3.436
CUST0002334,10/13/2024 6:21,EU,EUR,Consumer,Retail Media,45-54,Germany,51.1657,10.4515
CUST0002335,1/13/2024 17:41,EU,GBP,Consumer,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0002336,8/23/2025 18:57,EU,EUR,Consumer,Organic,25-34,France,46.2276,2.2137
CUST0002337,9/15/2024 22:16,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0002338,12/18/2024 6:33,EU,EUR,Consumer,Email,45-54,France,46.2276,2.2137
