event_id,event_date,customer_id,product_id,product_name,vendor_name,country_name,region,quantity,unit_price_local,net_revenue_local,discount_local,is_refunded,DayOfWeek,HourOfDay
467F03500C05,2025-03-14 20:05:00,CUST0002797,PROD0064,Power BI Pro Annual,Microsoft,United States,NA,15,153.78,2306.7,0.0,False,4,20
92B028F11386,2024-09-23 06:05:00,CUST0003414,PROD0017,GitHub Copilot Business Monthly,GitHub,United States,NA,10,19.0,190.0,0.0,False,0,6
5A9C30D71307,2025-07-03 12:36:00,CUST0000425,PROD0041,Canva Pro Monthly,Canva,United States,NA,5,12.0,60.0,0.0,False,3,12
05A9F16555E2,2025-05-05 01:03:00,CUST0001545,PROD0042,Canva Pro Annual,Canva,United States,NA,10,120.0,1200.0,0.0,False,0,1
A8C3B0DC1A77,2025-08-20 20:22:00,CUST0000237,PROD0035,Miro Business Monthly,Other,United States,NA,3,16.0,48.0,0.0,False,2,20
9479794FF602,2025-09-16 00:13:00,CUST0001803,PROD0039,Tableau Creator Monthly,Tableau,United States,NA,3,25.0,75.0,0.0,False,1,0
4875E309605C,2024-07-04 02:50:00,CUST0001323,PROD0012,Onboarding Training Pack One-time,AI Tools,United States,NA,2,399.0,798.0,0.0,False,3,2
CA8379F95A83,2024-12-12 08:40:00,CUST0002950,PROD0047,Freshdesk Growth Monthly,Zendesk,Canada,NA,3,9.0,28.35,0.0,False,3,8
FB326454CAD8,2024-10-08 02:35:00,CUST0003706,PROD0048,Freshdesk Growth Annual,Zendesk,United States,NA,3,90.0,229.5,40.5,False,1,2
8C16F6EAC400,2024-05-15 21:28:00,CUST0003555,PROD0006,AI Analytics Addâon Annual,AI Tools,United States,NA,1,149.0,126.65,22.35,False,2,21
65E30CCD4468,2024-07-23 13:00:00,CUST0003702,PROD0001,Microsoft 365 Business Standard Monthly,Microsoft,United States,NA,5,49.0,220.5,24.5,False,1,13
86B6F8250641,2024-12-17 19:08:00,CUST0003447,PROD0071,Power BI Pro Monthly Standard,Microsoft,Canada,NA,1,13.07,13.72,0.0,False,1,19
C9629675C93F,2025-06-12 10:57:00,CUST0002993,PROD0087,Notion AI Monthly Business,Notion,United States,NA,10,14.96,149.6,0.0,False,3,10
9ACAC470C8C1,2025-06-22 21:06:00,CUST0003104,PROD0083,Azure AI Studio Monthly Pro,Microsoft,United States,NA,15,36.7,550.5,0.0,False,6,21
BDD2E1E0D369,2024-09-19 16:00:00,CUST0001745,PROD0011,Priority Support Annual,Other,United States,NA,1,249.0,249.0,0.0,False,3,16
4717DB8B9BD7,2025-01-01 04:44:00,CUST0003603,PROD0043,Dropbox Standard Monthly,Dropbox,Canada,NA,1,10.0,10.5,0.0,False,2,4
9B25EE81A506,2024-11-25 16:39:00,CUST0000936,PROD0054,Datadog Pro Annual,Datadog,United States,NA,1,290.0,232.0,58.0,False,0,16
A1641BB062CD,2025-06-18 18:51:00,CUST0002291,PROD0029,Slack Huddles Addâon Monthly,Slack,United States,NA,10,5.0,50.0,0.0,False,2,18
474D49270FAA,2025-08-13 00:50:00,CUST0003436,PROD0058,Endpoint Security Annual,Security,Canada,NA,20,50.0,1050.0,0.0,False,2,0
0E29A3560070,2024-11-06 11:21:00,CUST0000684,PROD0097,Adobe Firefly Creative AI Monthly Pro,Adobe,United States,NA,3,24.48,73.44,0.0,False,2,11
D0333124F826,2024-07-02 10:06:00,CUST0001978,PROD0012,Onboarding Training Pack One-time,AI Tools,United States,NA,5,399.0,1995.0,0.0,False,1,10
90E46F0AD010,2025-08-25 14:17:00,CUST0003509,PROD0085,Notion AI Monthly Pro,Notion,United States,NA,5,12.4,62.0,0.0,False,0,14
3C375B7B33E3,2024-10-18 12:53:00,CUST0003872,PROD0071,Power BI Pro Monthly Standard,Microsoft,United States,NA,3,13.07,31.37,7.84,False,4,12
A99DBD17CD75,2025-08-18 01:31:00,CUST0002143,PROD0003,Adobe Creative Cloud All Apps Monthly,Adobe,United States,NA,1,29.0,29.0,0.0,False,0,1
BC99BC58C5C7,2025-03-14 02:15:00,CUST0003196,PROD0069,Power BI Pro Monthly,Microsoft,United States,NA,20,13.0,260.0,0.0,False,4,2
A772CC553CD5,2024-05-31 04:08:00,CUST0002745,PROD0088,Power BI Pro Annual Pro,Microsoft,United States,NA,3,153.78,415.21,46.13,False,4,4
13F9160F98D4,2025-10-06 06:33:00,CUST0000121,PROD0014,Zoom Pro Annual,Zoom,United States,NA,3,149.9,449.7,0.0,False,0,6
90C443EAF184,2025-08-09 01:54:00,CUST0002807,PROD0051,Airtable Team Monthly,AI Tools,United States,NA,1,20.0,20.0,0.0,False,5,1
BD5797EF140E,2025-05-09 08:11:00,CUST0003179,PROD0067,Microsoft Copilot for Office Monthly Standard,Microsoft,United States,NA,15,18.92,283.8,0.0,False,4,8
CCAA906ED9BF,2025-09-10 11:48:00,CUST0000044,PROD0099,Adobe Firefly Creative AI Monthly Business,Adobe,United States,NA,10,29.38,293.8,0.0,False,2,11
1AA5BA3E3741,2024-04-25 23:39:00,CUST0003499,PROD0042,Canva Pro Annual,Canva,United States,NA,3,120.0,324.0,36.0,False,3,23
A3095372CA48,2025-10-11 09:47:00,CUST0002609,PROD0005,AI Analytics Addâon Monthly,AI Tools,United States,NA,1,15.0,13.5,1.5,False,5,9
4B7DCFFE373D,2025-05-21 05:30:00,CUST0002495,PROD0022,Notion Plus Annual,Notion,United States,NA,25,96.0,2160.0,240.0,False,2,5
BDB3ADB1F956,2025-02-02 07:11:00,CUST0002140,PROD0050,Zendesk Suite Team Annual,Zendesk,United States,NA,5,130.0,585.0,65.0,False,6,7
A966B208B27E,2024-05-12 01:00:00,CUST0003188,PROD0087,Notion AI Monthly Business,Notion,United States,NA,1,14.96,14.96,0.0,False,6,1
ABB505B3BB8F,2025-04-19 10:37:00,CUST0000142,PROD0054,Datadog Pro Annual,Datadog,United States,NA,15,290.0,3915.0,435.0,False,5,10
D09A2D094295,2025-10-13 19:27:00,CUST0002922,PROD0074,ChatGPT Team Annual Standard,AI Tools,United States,NA,1,267.4,240.66,26.74,False,0,19
4BD34CFD6134,2025-05-09 14:43:00,CUST0000412,PROD0050,Zendesk Suite Team Annual,Zendesk,United States,NA,3,130.0,390.0,0.0,False,4,14
0F61EE4A3DBF,2025-04-03 23:25:00,CUST0003665,PROD0091,Microsoft Copilot for Office Monthly Business,Microsoft,United States,NA,3,28.69,86.07,0.0,False,3,23
84DF4AC789C2,2024-08-13 20:56:00,CUST0001051,PROD0043,Dropbox Standard Monthly,Dropbox,United States,NA,1,10.0,9.5,0.5,False,1,20
F75E80013DFB,2025-05-21 15:59:00,CUST0000616,PROD0072,ChatGPT Team Annual,AI Tools,United States,NA,1,267.4,240.66,26.74,False,2,15
7E597DCC5C21,2025-09-25 03:18:00,CUST0003706,PROD0079,ChatGPT Team Monthly Standard,AI Tools,United States,NA,1,24.57,24.57,0.0,False,3,3
C0DD4B3B69FC,2025-07-02 18:07:00,CUST0003040,PROD0036,Miro Business Annual,Other,United States,NA,5,160.0,760.0,40.0,False,2,18
B85789E67505,2025-03-07 01:14:00,CUST0000618,PROD0006,AI Analytics Addâon Annual,AI Tools,United States,NA,20,149.0,2980.0,0.0,False,4,1
DE6E8404A647,2024-05-20 07:27:00,CUST0001850,PROD0040,Tableau Creator Annual,Tableau,Canada,NA,1,250.0,262.5,0.0,False,0,7
B24069E87DF0,2025-03-15 03:02:00,CUST0003302,PROD0093,Power BI Pro Monthly Pro,Microsoft,United States,NA,3,15.81,40.32,7.11,False,5,3
5292C3771623,2024-07-07 16:56:00,CUST0000138,PROD0073,Adobe Firefly Creative AI Monthly,Adobe,United States,NA,3,20.0,60.0,0.0,False,6,16
463027D718AC,2025-10-18 04:29:00,CUST0003084,PROD0019,Figma Professional Monthly,Figma,United States,NA,1,15.0,15.0,0.0,False,5,4
9FB7E252C08B,2024-10-16 16:00:00,CUST0002166,PROD0086,Microsoft Copilot for Office Annual Business,Microsoft,Canada,NA,10,225.15,2364.08,0.0,False,2,16
FF106550D2DB,2024-05-27 01:18:00,CUST0000828,PROD0068,Adobe Firefly Creative AI Annual,Adobe,Canada,NA,1,234.95,246.7,0.0,False,0,1
084E141B413E,2024-12-14 08:10:00,CUST0003390,PROD0059,Azure AI Studio Monthly,Microsoft,United States,NA,1,29.0,29.0,0.0,False,5,8
2DE2A6B77321,2025-03-19 08:24:00,CUST0000064,PROD0096,ChatGPT Team Annual Pro,AI Tools,United States,NA,5,267.4,1337.0,0.0,False,2,8
27E641AFDE4B,2024-10-21 22:57:00,CUST0001726,PROD0053,Datadog Pro Monthly,Datadog,United States,NA,3,29.0,87.0,0.0,False,0,22
38D3EEF52DDD,2025-02-15 22:47:00,CUST0000042,PROD0022,Notion Plus Annual,Notion,United States,NA,10,96.0,912.0,48.0,False,5,22
394AC3E78BB0,2025-09-11 17:12:00,CUST0002297,PROD0034,AI Assistant Addâon Annual,AI Tools,Canada,NA,1,90.0,76.5,18.0,False,3,17
505E87C402E1,2024-05-24 21:20:00,CUST0001415,PROD0068,Adobe Firefly Creative AI Annual,Adobe,Canada,NA,3,234.95,599.12,140.97,False,4,21
341151B75E46,2024-09-17 13:32:00,CUST0003412,PROD0090,Power BI Pro Annual Business,Microsoft,United States,NA,1,153.78,153.78,0.0,False,1,13
49054879079E,2024-05-04 16:24:00,CUST0000100,PROD0033,AI Assistant Addâon Monthly,AI Tools,United States,NA,3,9.0,25.65,1.35,False,5,16
A1FB277711E4,2025-09-15 16:05:00,CUST0003769,PROD0093,Power BI Pro Monthly Pro,Microsoft,United States,NA,5,15.81,79.05,0.0,False,0,16
6087387C6B6A,2024-12-13 07:15:00,CUST0001335,PROD0052,Airtable Team Annual,AI Tools,United States,NA,3,200.0,600.0,0.0,False,4,7
8B479C7A7885,2025-07-27 22:37:00,CUST0000568,PROD0057,Endpoint Security Monthly,Security,United States,NA,1,5.0,4.0,1.0,False,6,22
1A047A7340EE,2024-11-17 10:06:00,CUST0001551,PROD0002,Microsoft 365 Business Standard Annual,Microsoft,Canada,NA,1,499.0,523.95,0.0,False,6,10
3787C0EBA515,2025-09-25 16:46:00,CUST0001830,PROD0099,Adobe Firefly Creative AI Monthly Business,Adobe,United States,NA,15,29.38,396.63,44.07,False,3,16
47DA18D6C888,2025-02-10 22:56:00,CUST0001437,PROD0004,Adobe Creative Cloud All Apps Annual,Adobe,United States,NA,1,299.0,269.1,29.9,False,0,22
7D8D4C0B45D8,2025-10-02 11:54:00,CUST0000157,PROD0034,AI Assistant Addâon Annual,AI Tools,United States,NA,20,90.0,1800.0,0.0,False,3,11
6D849E900851,2025-09-22 13:00:00,CUST0002291,PROD0054,Datadog Pro Annual,Datadog,United States,NA,10,290.0,2900.0,0.0,False,0,13
967F0A906FC9,2024-11-18 04:48:00,CUST0003333,PROD0033,AI Assistant Addâon Monthly,AI Tools,Canada,NA,5,9.0,47.25,0.0,False,0,4
E3FF8D6C8DF0,2025-05-24 00:50:00,CUST0001118,PROD0063,Notion AI Monthly Standard,Notion,Canada,NA,1,9.88,9.38,0.99,False,5,0
C1C4DB998861,2024-04-25 18:50:00,CUST0003520,PROD0058,Endpoint Security Annual,Security,Canada,NA,1,50.0,52.5,0.0,False,3,18
FEB88D521AC3,2025-03-16 07:09:00,CUST0003852,PROD0089,Microsoft Copilot for Office Monthly Pro,Microsoft,Canada,NA,1,23.45,21.1,3.52,False,6,7
74C5E97D80C7,2024-12-09 11:58:00,CUST0002708,PROD0077,ChatGPT Team Monthly,AI Tools,United States,NA,3,25.0,63.75,11.25,False,0,11
323708EDA9F2,2025-04-05 23:06:00,CUST0001529,PROD0015,Slack Pro Monthly,Slack,United States,NA,3,8.75,22.31,3.94,False,5,23
B6DF438E9B1F,2024-09-13 07:54:00,CUST0001655,PROD0075,Adobe Firefly Creative AI Monthly Standard,Adobe,United States,NA,5,20.12,100.6,0.0,False,4,7
A59BDA7E74C7,2024-08-17 22:34:00,CUST0000980,PROD0006,AI Analytics Addâon Annual,AI Tools,United States,NA,15,149.0,2235.0,0.0,False,5,22
88AEF684E54A,2024-05-17 13:53:00,CUST0002584,PROD0096,ChatGPT Team Annual Pro,AI Tools,Canada,NA,25,267.4,7019.25,0.0,False,4,13
2FD00B953823,2024-12-24 23:30:00,CUST0000938,PROD0002,Microsoft 365 Business Standard Annual,Microsoft,Canada,NA,1,499.0,523.95,0.0,False,1,23
A5132232FA5D,2024-10-04 19:39:00,CUST0002484,PROD0053,Datadog Pro Monthly,Datadog,United States,NA,10,29.0,290.0,0.0,False,4,19
264515F7695A,2025-07-24 03:53:00,CUST0002502,PROD0072,ChatGPT Team Annual,AI Tools,United States,NA,5,267.4,1136.45,200.55,False,3,3
D244877B22B7,2025-07-23 11:04:00,CUST0001328,PROD0030,Slack Huddles Addâon Annual,Slack,Canada,NA,3,50.0,127.5,30.0,False,2,11
EF82D42886D2,2025-02-27 11:02:00,CUST0001407,PROD0037,Asana Premium Monthly,Atlassian,United States,NA,20,12.5,250.0,0.0,False,3,11
9D182F600B43,2025-03-16 14:55:00,CUST0000627,PROD0101,ChatGPT Team Monthly Pro,AI Tools,Canada,NA,1,30.65,32.18,0.0,False,6,14
CEF19FF23070,2024-10-17 21:03:00,CUST0002484,PROD0050,Zendesk Suite Team Annual,Zendesk,United States,NA,5,130.0,520.0,130.0,False,3,21
FA06E60BB2C8,2025-05-24 04:30:00,CUST0002011,PROD0004,Adobe Creative Cloud All Apps Annual,Adobe,United States,NA,1,299.0,299.0,0.0,False,5,4
AC2052795AC2,2024-12-10 06:21:00,CUST0000960,PROD0077,ChatGPT Team Monthly,AI Tools,United States,NA,1,25.0,25.0,0.0,False,1,6
E84EA4BD0D13,2025-08-13 18:29:00,CUST0002130,PROD0046,Monday.com Standard Annual,Atlassian,United States,NA,1,150.0,150.0,0.0,False,2,18
9D01BDF8F512,2025-04-08 17:57:00,CUST0000434,PROD0027,Zoom Whiteboard Addâon Monthly,Zoom,Canada,NA,3,7.0,19.95,2.1,False,1,17
1BE96A4365EE,2025-04-23 04:40:00,CUST0001190,PROD0077,ChatGPT Team Monthly,AI Tools,United States,NA,20,25.0,500.0,0.0,False,2,4
12273B1AA8E7,2025-05-18 21:59:00,CUST0000396,PROD0088,Power BI Pro Annual Pro,Microsoft,Canada,NA,1,153.78,153.78,7.69,False,6,21
AEAFDD9AD537,2024-12-15 21:25:00,CUST0000305,PROD0101,ChatGPT Team Monthly Pro,AI Tools,United States,NA,1,30.65,24.52,6.13,False,6,21
00854F27F768,2025-05-09 18:51:00,CUST0001094,PROD0002,Microsoft 365 Business Standard Annual,Microsoft,Canada,NA,1,499.0,474.05,49.9,False,4,18
168EC650BE89,2025-07-22 04:48:00,CUST0000708,PROD0087,Notion AI Monthly Business,Notion,United States,NA,15,14.96,224.4,0.0,False,1,4
8FD86766695D,2025-02-15 12:09:00,CUST0003733,PROD0059,Azure AI Studio Monthly,Microsoft,United States,NA,1,29.0,29.0,0.0,False,5,12
B3845E858D2A,2024-06-29 17:02:00,CUST0000960,PROD0019,Figma Professional Monthly,Figma,United States,NA,1,15.0,15.0,0.0,False,5,17
A19D408EC345,2025-03-07 06:39:00,CUST0002139,PROD0060,Microsoft Copilot for Office Annual,Microsoft,United States,NA,10,225.15,2251.5,0.0,False,4,6
D70EDE536774,2025-09-08 23:29:00,CUST0000067,PROD0032,Advanced Reports Addâon Annual,Other,United States,NA,3,120.0,360.0,0.0,False,0,23
EF4D93D886A9,2025-07-11 13:26:00,CUST0001186,PROD0099,Adobe Firefly Creative AI Monthly Business,Adobe,United States,NA,25,29.38,697.78,36.72,False,4,13
4EB0491B817A,2024-05-04 05:43:00,CUST0000831,PROD0094,Adobe Firefly Creative AI Annual Business,Adobe,United States,NA,20,234.95,4699.0,0.0,False,5,5
167E62569C0E,2025-10-05 23:30:00,CUST0000412,PROD0037,Asana Premium Monthly,Atlassian,United States,NA,25,12.5,265.62,46.88,False,6,23
C99F2944BBAD,2025-03-17 01:12:00,CUST0001538,PROD0050,Zendesk Suite Team Annual,Zendesk,United States,NA,15,130.0,1950.0,0.0,False,0,1
CC5FAFCEDEAE,2025-05-23 16:31:00,CUST0000984,PROD0062,Microsoft Copilot for Office Annual Standard,Microsoft,United States,NA,5,225.15,1069.46,56.29,False,4,16
741F8DBCD8AD,2024-08-28 02:52:00,CUST0003405,PROD0059,Azure AI Studio Monthly,Microsoft,United States,NA,1,29.0,29.0,0.0,False,2,2
089040085DDB,2025-01-11 08:26:00,CUST0000727,PROD0031,Advanced Reports Addâon Monthly,Other,United States,NA,1,12.0,10.8,1.2,False,5,8
61B16677D745,2025-01-04 09:01:00,CUST0001084,PROD0083,Azure AI Studio Monthly Pro,Microsoft,United States,NA,3,36.7,110.1,0.0,False,5,9
DDEE752084A2,2024-08-10 14:07:00,CUST0001415,PROD0063,Notion AI Monthly Standard,Notion,Canada,NA,1,9.88,9.38,0.99,False,5,14
1866EF782775,2025-08-26 12:34:00,CUST0002609,PROD0031,Advanced Reports Addâon Monthly,Other,United States,NA,5,12.0,60.0,0.0,False,1,12
92B4FF6D569E,2025-09-28 22:57:00,CUST0002499,PROD0044,Dropbox Standard Annual,Dropbox,United States,NA,3,100.0,300.0,0.0,False,6,22
BD8DDFF242A6,2025-04-23 06:09:00,CUST0000356,PROD0036,Miro Business Annual,Other,Canada,NA,1,160.0,152.0,16.0,False,2,6
0A6BBB3A6A04,2025-05-09 22:44:00,CUST0000185,PROD0080,Notion AI Annual,Notion,United States,NA,10,118.1,1121.95,59.05,False,4,22
222CE8DF1C85,2025-09-15 12:30:00,CUST0000981,PROD0019,Figma Professional Monthly,Figma,United States,NA,15,15.0,225.0,0.0,False,0,12
B9A36DFF26BF,2025-09-12 08:39:00,CUST0000394,PROD0032,Advanced Reports Addâon Annual,Other,United States,NA,1,120.0,120.0,0.0,False,4,8
7ECA0D2E11CE,2024-04-29 09:53:00,CUST0003476,PROD0017,GitHub Copilot Business Monthly,GitHub,United States,NA,3,19.0,45.6,11.4,False,0,9
044A3AAF8C17,2025-02-27 05:24:00,CUST0000685,PROD0013,Zoom Pro Monthly,Zoom,United States,NA,3,14.99,42.72,2.25,False,3,5
1A2DDC61C726,2025-08-26 10:40:00,CUST0003315,PROD0004,Adobe Creative Cloud All Apps Annual,Adobe,United States,NA,20,299.0,5382.0,598.0,False,1,10
618D08EB78FE,2024-07-21 15:48:00,CUST0002414,PROD0027,Zoom Whiteboard Addâon Monthly,Zoom,United States,NA,1,7.0,7.0,0.0,False,6,15
70FDBC2170DF,2025-02-02 04:38:00,CUST0000105,PROD0035,Miro Business Monthly,Other,United States,NA,5,16.0,80.0,0.0,False,6,4
CDF3865CE240,2025-02-20 19:06:00,CUST0000803,PROD0010,Priority Support Monthly,Other,Canada,NA,1,25.0,26.25,0.0,False,3,19
766CCCF6A1A6,2024-10-13 16:46:00,CUST0002757,PROD0057,Endpoint Security Monthly,Security,United States,NA,3,5.0,15.0,0.0,False,6,16
5D106AB32301,2025-10-18 10:57:00,CUST0002143,PROD0079,ChatGPT Team Monthly Standard,AI Tools,United States,NA,1,24.57,20.88,3.69,False,5,10
878B690E73FD,2025-10-19 06:31:00,CUST0002670,PROD0021,Notion Plus Monthly,Notion,United States,NA,15,10.0,142.5,7.5,False,6,6
E11A031E391A,2024-05-08 19:43:00,CUST0003593,PROD0046,Monday.com Standard Annual,Atlassian,Canada,NA,3,150.0,427.5,45.0,False,2,19
20666E62F2D9,2025-01-04 16:24:00,CUST0003344,PROD0098,ChatGPT Team Annual Business,AI Tools,United States,NA,20,267.4,5080.6,267.4,False,5,16
F73BEE9ADF3E,2024-05-06 05:19:00,CUST0000307,PROD0062,Microsoft Copilot for Office Annual Standard,Microsoft,Canada,NA,1,225.15,236.41,0.0,False,0,5
A5B256500BAA,2025-07-19 16:34:00,CUST0000643,PROD0014,Zoom Pro Annual,Zoom,Canada,NA,3,149.9,449.7,22.49,False,5,16
0400C437BA74,2024-09-29 20:34:00,CUST0002388,PROD0088,Power BI Pro Annual Pro,Microsoft,United States,NA,1,153.78,123.02,30.76,False,6,20
6FAF0AD9DD79,2025-07-06 06:56:00,CUST0001236,PROD0065,Microsoft Copilot for Office Monthly,Microsoft,United States,NA,1,19.0,19.0,0.0,False,6,6
5B5366DA0BB8,2025-01-17 17:42:00,CUST0000506,PROD0004,Adobe Creative Cloud All Apps Annual,Adobe,United States,NA,1,299.0,299.0,0.0,False,4,17
DF56EE9CC20E,2024-08-04 21:16:00,CUST0001076,PROD0074,ChatGPT Team Annual Standard,AI Tools,Canada,NA,1,267.4,254.03,26.74,False,6,21
3ABC8FEB3B04,2025-03-21 15:27:00,CUST0003419,PROD0095,Power BI Pro Monthly Business,Microsoft,United States,NA,10,19.63,196.3,0.0,False,4,15
8C601DC07552,2025-05-15 14:19:00,CUST0003773,PROD0042,Canva Pro Annual,Canva,United States,NA,3,120.0,360.0,0.0,False,3,14
FC533C382BEA,2024-05-13 18:25:00,CUST0003104,PROD0081,Azure AI Studio Monthly Standard,Microsoft,United States,NA,1,29.18,27.72,1.46,False,0,18
20912FDE5F79,2024-08-24 01:34:00,CUST0000397,PROD0042,Canva Pro Annual,Canva,Canada,NA,20,120.0,2520.0,0.0,False,5,1
A658B62784A2,2025-07-26 18:50:00,CUST0003804,PROD0067,Microsoft Copilot for Office Monthly Standard,Microsoft,Canada,NA,1,18.92,19.87,0.0,False,5,18
E268A2C98482,2024-10-21 07:52:00,CUST0001851,PROD0058,Endpoint Security Annual,Security,Canada,NA,1,50.0,50.0,2.5,False,0,7
0D5B7D79E368,2025-08-25 02:38:00,CUST0000055,PROD0085,Notion AI Monthly Pro,Notion,United States,NA,10,12.4,124.0,0.0,False,0,2
BA33D7056CE6,2024-05-03 22:26:00,CUST0000411,PROD0099,Adobe Firefly Creative AI Monthly Business,Adobe,United States,NA,10,29.38,279.11,14.69,False,4,22
2C1959E01A65,2025-09-19 11:39:00,CUST0000840,PROD0017,GitHub Copilot Business Monthly,GitHub,Canada,NA,10,19.0,199.5,0.0,False,4,11
582313E64764,2025-02-04 14:13:00,CUST0001300,PROD0036,Miro Business Annual,Other,United States,NA,3,160.0,480.0,0.0,False,1,14
5BDCB384667E,2025-03-26 13:56:00,CUST0002331,PROD0087,Notion AI Monthly Business,Notion,United States,NA,1,14.96,12.72,2.24,False,2,13
8FE9DCD5C7E5,2024-12-28 07:37:00,CUST0002499,PROD0005,AI Analytics Addâon Monthly,AI Tools,United States,NA,3,15.0,45.0,0.0,False,5,7
501F3788F29B,2024-12-30 08:31:00,CUST0001863,PROD0082,Notion AI Annual Standard,Notion,United States,NA,5,118.1,590.5,0.0,False,0,8
4186E4958C60,2024-12-19 22:50:00,CUST0000659,PROD0094,Adobe Firefly Creative AI Annual Business,Adobe,United States,NA,5,234.95,939.8,234.95,False,3,22
6FFCE1F88D9B,2024-10-18 01:41:00,CUST0001503,PROD0048,Freshdesk Growth Annual,Zendesk,United States,NA,1,90.0,90.0,0.0,False,4,1
AA105954F087,2025-04-02 13:28:00,CUST0000145,PROD0031,Advanced Reports Addâon Monthly,Other,United States,NA,3,12.0,36.0,0.0,False,2,13
0A9CE01AC6BE,2025-09-19 16:41:00,CUST0000618,PROD0007,Team Seats Addâon Monthly,Other,United States,NA,3,9.0,27.0,0.0,False,4,16
FE348748DC59,2025-02-25 03:24:00,CUST0001106,PROD0063,Notion AI Monthly Standard,Notion,United States,NA,3,9.88,29.64,0.0,False,1,3
B5F7FF5BFC09,2024-05-30 12:55:00,CUST0000332,PROD0013,Zoom Pro Monthly,Zoom,United States,NA,3,14.99,44.97,0.0,False,3,12
F57433A320CA,2024-11-09 16:04:00,CUST0003958,PROD0042,Canva Pro Annual,Canva,United States,NA,15,120.0,1800.0,0.0,False,5,16
A94F3FEA9CE0,2025-01-24 03:35:00,CUST0000638,PROD0095,Power BI Pro Monthly Business,Microsoft,United States,NA,1,19.63,19.63,0.0,False,4,3
5AA99FD9D1F0,2025-01-17 13:58:00,CUST0003831,PROD0019,Figma Professional Monthly,Figma,United States,NA,10,15.0,150.0,0.0,False,4,13
503AC7D51D39,2024-11-19 01:57:00,CUST0001798,PROD0015,Slack Pro Monthly,Slack,United States,NA,10,8.75,78.75,8.75,False,1,1
49C0EC5A502E,2024-07-25 02:12:00,CUST0003164,PROD0042,Canva Pro Annual,Canva,United States,NA,1,120.0,120.0,0.0,False,3,2
FEB06137C226,2025-09-07 09:30:00,CUST0000722,PROD0055,Cloud Storage 1TB Monthly,Other,Canada,NA,20,6.0,114.0,12.0,False,6,9
3574CE3000F3,2025-07-17 21:25:00,CUST0001792,PROD0052,Airtable Team Annual,AI Tools,United States,NA,3,200.0,600.0,0.0,False,3,21
650CFFD9D214,2025-07-24 00:22:00,CUST0002614,PROD0039,Tableau Creator Monthly,Tableau,United States,NA,10,25.0,250.0,0.0,False,3,0
BA66C962ECDC,2025-08-29 06:55:00,CUST0003295,PROD0040,Tableau Creator Annual,Tableau,United States,NA,10,250.0,2500.0,0.0,False,4,6
EA2876BF473A,2024-11-16 00:38:00,CUST0001094,PROD0073,Adobe Firefly Creative AI Monthly,Adobe,Canada,NA,1,20.0,21.0,0.0,False,5,0
80395B6BA769,2025-06-04 19:50:00,CUST0002838,PROD0001,Microsoft 365 Business Standard Monthly,Microsoft,United States,NA,3,49.0,147.0,0.0,False,2,19
A2C29F017F06,2025-03-29 23:43:00,CUST0002189,PROD0037,Asana Premium Monthly,Atlassian,Canada,NA,10,12.5,131.25,0.0,False,5,23
FB8CF05F0AE5,2024-11-09 04:47:00,CUST0001787,PROD0058,Endpoint Security Annual,Security,United States,NA,15,50.0,712.5,37.5,False,5,4
4683828C12EB,2025-09-11 14:58:00,CUST0000952,PROD0021,Notion Plus Monthly,Notion,United States,NA,5,10.0,50.0,0.0,False,3,14
56FF69215A90,2024-06-15 01:03:00,CUST0000960,PROD0059,Azure AI Studio Monthly,Microsoft,United States,NA,1,29.0,29.0,0.0,False,5,1
5CBD1C3C164A,2024-05-03 03:31:00,CUST0003741,PROD0047,Freshdesk Growth Monthly,Zendesk,Canada,NA,3,9.0,28.35,0.0,False,4,3
14887E31ED87,2025-03-04 02:39:00,CUST0003430,PROD0041,Canva Pro Monthly,Canva,United States,NA,10,12.0,120.0,0.0,False,1,2
8356AF01376B,2024-10-26 23:48:00,CUST0002030,PROD0076,Azure AI Studio Annual,Microsoft,United States,NA,1,316.27,316.27,0.0,False,5,23
443ACD73305B,2025-08-30 22:35:00,CUST0000741,PROD0097,Adobe Firefly Creative AI Monthly Pro,Adobe,United States,NA,3,24.48,73.44,0.0,False,5,22
0FAE4EC4AC89,2025-06-19 10:54:00,CUST0002817,PROD0058,Endpoint Security Annual,Security,United States,NA,15,50.0,750.0,0.0,False,3,10
C8B9AAA92E1E,2024-09-13 10:11:00,CUST0000378,PROD0076,Azure AI Studio Annual,Microsoft,United States,NA,15,316.27,4744.05,0.0,False,4,10
3370F25492A3,2025-03-13 07:12:00,CUST0000040,PROD0063,Notion AI Monthly Standard,Notion,United States,NA,3,9.88,26.68,2.96,False,3,7
2FBAECD3297B,2025-02-06 18:13:00,CUST0000543,PROD0069,Power BI Pro Monthly,Microsoft,Canada,NA,1,13.0,13.65,0.0,False,3,18
B21F705B3E90,2025-05-30 01:01:00,CUST0000397,PROD0096,ChatGPT Team Annual Pro,AI Tools,Canada,NA,10,267.4,2807.7,0.0,False,4,1
9D1F290087BF,2024-07-20 20:19:00,CUST0003443,PROD0043,Dropbox Standard Monthly,Dropbox,Canada,NA,3,10.0,31.5,0.0,False,5,20
893886DBF3C1,2024-08-11 06:13:00,CUST0003405,PROD0045,Monday.com Standard Monthly,Atlassian,United States,NA,5,15.0,75.0,0.0,False,6,6
